QA_text,Category
"##Question: 전손정산 배서순서 알려줘? ##Answer: ① 전손사고 발생 후 차량대체를 하면서 차량담보를 가입하고자 하는 경우⑴ 전손정산 배서 한 후에⑵ 차량대체 배서 (새로운 차량의 차량담보 가입)를 진행함② 전손사고 발생 후 차량대체를 하면서 차량담보 가입을 원하지 않는 경우⑴ 전손정산 배서 한 후에⑵ 기본담보 임의해지(차량담보 해지)를 진행하고⑶ 차량대체 배서를 진행함","자동차보험"
"##Question: 차량번호 오류 시 어떤 서류 알려줘? ##Answer: 현재 기준으로 개발원 등록정보 조회시 말소된 차량번호인 경우입니다. 차번호 변경 여부확인 후 설계하시기 바라며, 현재 존재하는 차번호가 맞다면 최근 3일내 발행된 등록증 또는 등록원부 첨부바랍니다. 현재 기준 차량번호를 확인해야 하며 개발원 등록정보는 현재 기준 -3일 전 정보를 가져오므로, 그 이후 서류를 첨부하셔야 하며 이전에 발급된 등록증으로는 확인 불가합니다.","자동차보험"
"##Question: 차대번호 자리수가 17자리가 안되는 경우 어떻게 설계하는지 알려줘? ##Answer: 차대번호 자릿수는 17자리이나, 건설기계 차량의 경우 차대번호 자릿수가 17자리미만일 수 있습니다. 가입설계 중 차량번호 구분을 차대번호로 선택시 반드시 17자리를 입력해야 하므로, 자릿수 제한이 없는 임시(출고)번호를 선택하여 차대번호를 입력하시면 됩니다.","자동차보험"
"##Question: 미등록 차량이라고 보험가입이 제한되는지 알려줘? ##Answer: 자배법에 따르면 보험회사는 '등록되지 않아 정기검사를 받지 아니한 차량'에 대해 인수를 제한할 수 있습니다.","자동차보험"
"##Question: 차량번호 오류로 설계 진행이 안되는 경우 어떻게 하는지 알려줘? ##Answer: 설계 시 ‘등록확인’ 버튼을 누르시면, 기존 차대번호의 차량번호가 전산에서 자동 셋팅이 되어 변경 전 번호가 적용이 됩니다. 이럴 경우 등록확인 버튼을 누르지 마시고 차대번호로 설계 후 바로 보험료 계산버튼을 누르시면 설계 완료가 됩니다.","자동차보험"
"##Question: 차대번호를 어떻게 변경하는지 알려줘? ##Answer: 차량번호 정정배서로 진행하시고, 해당 차대번호확인서류 (제작증, 임시운행허가증) 첨부하여 인수요청해주시면 됩니다. ","자동차보험"
"##Question: 차량대체 가능한 차종 알려줘? ##Answer: 차량대체가 가능한 차종은 아래와 같습니다.","자동차보험"
"##Question: 차량대체 가능한 차종 알려줘? ##Answer: 차량대체 불가합니다. 차량대체는 동일차종간 가능합니다. 동일한 건설기계로 보여도 무한궤도식과 타이어식은 구동방식이 다른 차종으로 동일한 차종이 아니기 때문에 차량대체가  불가합니다.","자동차보험"
"##Question: 차량대체 전 차량 효력 끝나는 시기 알려줘? ##Answer: 대체 전 차량은 차량대체배서 영수시점부터 효력이 종료됩니다.","자동차보험"
"##Question: 차량대체 소급할 수 있는 배서기준일 알려줘? ##Answer: 차량대체 배서기준일 소급은 원칙적으로는 불가합니다. 단, 환급 건은 소급일자에 발행된 기승인 청약서, 추징 건은 소급일자에 당사 입금된 건에 한해 검토 가능합니다.","자동차보험"
"##Question: 차량대체 재진행 할 수 있나 알려줘? ##Answer: 당일 기준으로 차량대체를 다시 진행하시면 됩니다.","자동차보험"
"##Question: 피보험자 본인 차량간 차량대체 알려줘? ##Answer: 요율면탈 또는 인수기준 회피를 위한 본인 차량간 대체배서는 제한됩니다.단 차량증차로 단기가입 후 기존차량(보험기간1년) 매각으로 차량대체 하는 경우에는 예외적으로  가능합니다.","자동차보험"
"##Question: 차량대체 경우에 자차담보 제외가능여부 알려줘? ##Answer: 동시 진행 불가합니다. 자차해지는 단기요율이 적용되고 차량대체는 일할요율이 적용되므로 동시 진행이 되지 않습니다. 단, 차량대체 시 일할 계산된 자차담보가 임의해지 시 단기요율로 적용되므로 차량대체 전에 임의해지를 권합니다.","자동차보험"
"##Question: 차량대체 시 자차 담보 진행 알려줘? ##Answer: 다음 두가지 방법 중 한가지로 진행하셔야 합니다.① 임의담보해지로 자차 삭제하시고 차량대체 배서진행② 차량대체 후 임의담보 해지로 자차 삭제","자동차보험"
"##Question: 차량대체시는 자손에서 차상해로 변경되는지 알려줘? ##Answer: 이미 자손으로 가입한 계약의 보험기간 중 차상해 담보 변경은 제한되나, 차량대체 시는 가능합니다.","자동차보험"
"##Question: 차량대체시 마일리지는 방법 알려줘? ##Answer: 차량대체를 하시는 경우에는 2가지 방법이 있습니다.① 마일리지 특약을 유지할 경우: 대체배서 시에 대체 전, 후 차량의 번호판, 계기판사진 첨부하여 전,후차량의 주행거리 입력(주의사항! 대체배서 전에 ‘마일리지 종료정산’ 배서를 하시면 안됩니다.)② 마일리지 특약을 유지하지 않을 경우: 마일리지(가입무효) 배서 반영 후 대체배서 진행","자동차보험"
"##Question: 차종이 동일하면 차량대체 가능한지 알려줘? ##Answer: 차종이 동일(대체가능 차종)하다면 차량대체로 가능합니다. 차량대체 가능 차종은 아래와 같습니다.","자동차보험"
"##Question: 사고내용 전손으로 수정 가능한지 알려줘? ##Answer: 보상직원에게 사고내용을 전손으로 수정해달라고 요청하신후 진행하세요.","자동차보험"
"##Question: 전손차량 추징배서 방법 알려줘? ##Answer: 미납입 추징 보험료가 발생하지 않아도 반드시 전손차량 추징배서를 처리 후 차량대체 배서를 진행해야 전손사고 이후 종료된 자차담보가 부활합니다. (차량대체로 부활된 자차담보의 보험료는 변경기준일~종기까지 재계산된 보험료임),자동차보험
"##Question: 전손사고 이후 자차담보를 미가입 방법 알려줘? ##Answer: 전손차량 추징 배서 → 자차담보 임의해지 배서 → 차량대체 배서 순으로 진행하시면 됩니다.","자동차보험"
"##Question: 차명코드 의미 알려줘? ##Answer: ①  정규차명코드는 보험개발원에서 매 분기마다 업데이트되어 제공함②  차명코드의 분류·국산 정규코드(A, B, C, D, L 外), 국산 임시코드(A)·외산 정규코드(9, C), 외산 임시코드(B)·이륜차(D)* LPG차량(L)은 17.4월 차량연료별 요율 신설되어 차명코드 선택시 연료선택으로 변경※ 차명코드는 대다수 개발원 정규코드로 전환되었으며 내용연수 초과 등의 사유로 개발원에서 차량가액 제공이 안 되는 일부 C코드 중고차 가액은 외제차용 표준감가율을 적용하고 있음","자동차보험"
"##Question: 임시차명코드는 언제 사용하는지 알려줘? ##Answer: ①  역수입 차량 (예: 아제라, 엘란트라 등)② 외제차 중 비공식 수입 모델 (예: 벤츠 S550, 벤츠스마트 등)③ 보종 전환 차량 (예: 영업용 → 업무용)④ 구조변경으로 차종이 변경된 경우 (예: 화물차 → 이동판매차)⑤  건설기계 (예: 타이어식 굴삭기 등)⑥ 그 외 유사한 정규차명코드가 없는 경우","자동차보험"
"##Question: 외제차 임시차명코드 선택 방법 알려줘? ##Answer: ①  외제차의 경우 “제조사”로 검색해주세요.예) S550 → 벤츠 S 클래스 승용 → 배기량 맞는 코드 선택②  “차종” 일치하는 코드 선택하시면 됩니다.(배기량, 인승, 적재량 확인!)* 차량가액, 부속품은 직접 수정 가능합니다.③  정확한 차량모델명을 고지해주세요.→ 고지된 모델명으로 심사자가 차종, 가액, 스포츠카 유무 확인예) 벤츠 S550: 벤츠로 검색 후 벤츠S승용(세단 3800cc이상) 선택④ 차량가액, 차종, 특별요율 등 차량정보 직접 입력→ 자차 가입시 차량가액 확인 서류 제출이 필요할 수 있음⑤ 임시차명코드 사용 시 제출해야하는 차량정보(가액) 확인서류등록증, 매매계약서, 세금계산서, 수입신고필 증 중 가능한 서류","자동차보험"
"##Question: 외제차 차량가액 수정은 어떻게 하는지 알려줘? ##Answer: 정규차명코드에서 유도되는 가액에서 +5 ~ △10% 까지 수정 가능합니다. 만일 범위를 초과하여 가액을 수정하시려면 차량가액 확인서류를 첨부하셔야 합니다. 서류없이 단순 가액조정은 보험료에 영향을 미치게 되므로 불가합니다.","자동차보험"
"##Question: 작년에 사용하던 정규차명코드를 찾는 방법 알려줘? ##Answer: 국산 차량의 정규차명코드는 개발원에서 제공하는 것으로 기존에 제공되던 차명코드가 제공되지 않는 경우가 간혹 발생합니다. 이런 때에는 다른 유사한 정규차명코드를 찾아서 설계하시기  바랍니다.","자동차보험"
"##Question: 화물차 정규차명코드를 찾는 방법 알려줘? ##Answer: 화물의 경우 임시차명코드 사용 가능합니다. 차종에 맞는 임시차명코드를 사용시면 됩니다.","자동차보험"
"##Question: 복합식 진공흡입청소차 코드 알려줘? ##Answer: 임시차명코드 찾기에서 청소차나 트럭으로 조회 후 최대적재량에 맞는 차명코드로 선택하시면 됩니다.","자동차보험"
"##Question: 르노삼성 차명코드 알려줘? ##Answer: 차명코드 찾기 화면에서 제조사조회 - 외제차 - 르노 또는 르노삼성으로 조회하시면 정규차명코드가  있습니다.","자동차보험"
"##Question: 엘피지 차량 차명코드 알려줘? ##Answer: LPG 정규차명코드가 없을 시에는 가장 비슷한 (휘발유나 디젤) 정규차명코드를 선택하신 후 차량 상세란에 가액을 일부 수정하시고 수정사유에 LPG 차량 (연료방식상이)를 선택하셔서 설계 진행하시면 됩니다.","자동차보험"
"##Question: 갱신계약을 설계시 작년에 사용한 차명코드를 사용할 수 없는지 알려줘? ##Answer: 정규차명코드는 개발원에서 매년 분기마다 업데이트를 하는 과정에 기존의 코드를 없애고 새로운 코드로 정비하는 경우가 있습니다. 또한 임시차명코드도 수시 정비하여 신설하거나기존 코드를 폐지하는 경우가 있기 때문에, 만일 전계약에 사용한 차명코드를 더 이상 사용할 수 없다고 나오는 경우는 새로운 차명코드를 검색하여 사용하셔야 합니다.","자동차보험"
"##Question: 아반떼 수출명인 엘란트라 꼭 임시차명코드를 사용해야 하는지 알려줘? ##Answer: 엘란트라 2.0(역수입차량) 임시차명코드를 사용해야 합니다. 세분명에는 ‘아반떼 수출명 엘란트라’로 되어 있는데 국내용과 가액이 달라 임시차명코드를 사용해야 합니다.","자동차보험"
"##Question: 작년에 사용하던 임시차명코드를 찾는 방법 알려줘? ##Answer: 차종 세분화, 외제차 모델등급 조정 등으로 임시코드가 개편되는 경우가 있습니다. 이런 경우에는 해당 차량의 대표차명으로 새로운 임시차명코드를 조회하여 사용하세요.","자동차보험"
